05.10.2015	41,49	40,96	41,93	40,82
02.10.2015	40,76	40,44	40,85	39,26
01.10.2015	40,29	40,88	42,06	39,90
30.09.2015	40,69	40,17	41,01	40,07
29.09.2015	40,18	39,50	40,62	39,43
28.09.2015	39,56	40,22	40,46	39,42
25.09.2015	40,70	40,51	41,40	40,23
24.09.2015	40,38	40,07	40,41	39,13
23.09.2015	39,94	41,28	42,14	39,70
22.09.2015	41,51	41,63	41,76	40,79
21.09.2015	41,64	40,75	41,98	40,56
18.09.2015	39,99	41,55	41,86	39,46
17.09.2015	41,28	41,65	42,08	40,91
16.09.2015	42,12	40,15	42,28	40,09
15.09.2015	40,04	39,58	40,29	39,39
14.09.2015	39,32	39,80	39,96	38,97
11.09.2015	39,98	40,75	40,85	39,41
10.09.2015	40,52	39,00	40,81	38,93
09.09.2015	39,50	41,01	41,17	39,30
08.09.2015	40,96	39,56	41,38	39,50
07.09.2015	39,62	40,90	41,03	39,55
04.09.2015	41,29	41,46	42,24	41,04
03.09.2015	42,14	41,40	43,53	41,13
02.09.2015	41,02	39,50	41,64	38,53
01.09.2015	39,98	42,19	43,18	39,66
31.08.2015	43,28	39,79	43,96	38,90
28.08.2015	40,59	38,75	41,03	37,40
27.08.2015	37,24	35,10	38,00	35,02
26.08.2015	34,45	35,02	35,23	34,06
25.08.2015	33,77	33,73	34,63	33,58
24.08.2015	32,93	34,02	34,07	32,88
21.08.2015	35,44	35,82	36,35	35,04
20.08.2015	36,35	36,53	37,21	36,08
19.08.2015	36,87	38,46	38,81	36,83
18.08.2015	38,87	38,35	39,33	38,04
17.08.2015	38,30	38,43	39,00	38,16
14.08.2015	38,41	38,56	39,19	38,39
13.08.2015	38,52	39,69	39,87	38,26
12.08.2015	39,50	39,20	39,99	39,04
11.08.2015	40,03	41,04	41,66	39,43
10.08.2015	40,63	39,56	40,84	39,53
07.08.2015	39,98	40,90	41,15	39,85
06.08.2015	40,97	41,35	41,36	40,47
05.08.2015	41,51	42,31	42,84	41,15
04.08.2015	42,07	41,84	42,43	41,73
03.08.2015	41,48	42,58	42,70	41,19
31.07.2015	42,60	43,76	44,15	42,46
30.07.2015	44,34	44,61	45,15	44,23
29.07.2015	44,52	43,58	45,08	43,17
28.07.2015	43,14	42,68	43,78	42,22
27.07.2015	42,44	43,23	43,45	42,43
24.07.2015	43,96	44,43	44,68	43,49
23.07.2015	44,26	44,85	45,16	43,90
22.07.2015	44,96	45,88	46,26	44,88
21.07.2015	46,52	45,90	46,97	45,80
20.07.2015	46,42	47,23	47,64	46,41
17.07.2015	47,22	47,35	47,49	46,64
16.07.2015	47,18	47,95	48,29	47,04
15.07.2015	47,33	48,94	48,99	47,12
14.07.2015	48,44	47,00	48,82	46,70
13.07.2015	47,87	47,43	48,74	47,04
10.07.2015	47,69	48,24	48,65	46,99
09.07.2015	47,84	47,59	48,47	47,20
08.07.2015	46,83	46,81	47,72	45,97
07.07.2015	48,16	48,07	48,59	46,02
06.07.2015	47,81	49,49	49,90	47,41
03.07.2015	49,96	50,96	51,10	49,87
02.07.2015	51,00	51,50	52,28	51,00
01.07.2015	51,55	53,03	53,32	51,29
30.06.2015	53,24	52,27	53,57	52,12
29.06.2015	51,79	52,21	52,74	51,67
26.06.2015	53,35	53,53	53,69	52,64
25.06.2015	53,25	53,73	53,97	53,07
24.06.2015	53,80	54,46	54,96	53,40
23.06.2015	54,72	54,05	54,94	53,36
22.06.2015	53,06	52,93	53,47	52,28
19.06.2015	52,64	53,43	53,64	52,18
18.06.2015	53,43	52,80	53,91	52,49
17.06.2015	53,14	53,36	54,51	52,35
16.06.2015	53,76	53,92	54,07	53,24
15.06.2015	53,28	53,37	53,55	52,48
12.06.2015	53,67	53,95	54,04	53,45
11.06.2015	54,36	54,82	55,08	53,96
10.06.2015	54,04	53,96	54,60	53,44
09.06.2015	53,10	51,84	53,53	51,64
08.06.2015	51,70	52,00	52,39	51,28
05.06.2015	53,04	52,20	53,29	51,17
04.06.2015	51,84	53,09	53,39	51,53
03.06.2015	53,01	54,00	54,34	52,67
02.06.2015	54,99	53,97	55,20	53,92
01.06.2015	55,21	54,76	55,43	54,33
29.05.2015	55,17	53,37	55,63	52,94
28.05.2015	52,81	52,70	52,93	51,57
27.05.2015	52,90	53,76	54,08	52,69
26.05.2015	53,57	55,06	55,10	53,09
25.05.2015	54,47	54,40	54,87	53,85
22.05.2015	54,39	55,02	55,18	53,91
21.05.2015	54,63	53,30	54,87	53,22
20.05.2015	52,94	52,62	53,20	52,38
19.05.2015	52,14	54,08	54,10	52,00
18.05.2015	53,45	53,66	54,53	52,92
15.05.2015	53,27	53,25	53,40	52,09
14.05.2015	53,26	53,77	54,18	52,95
13.05.2015	53,78	54,87	55,26	53,76
12.05.2015	54,71	53,63	55,39	53,58
11.05.2015	54,04	54,05	54,46	53,53
08.05.2015	53,82	53,09	54,18	52,66
07.05.2015	52,28	53,90	54,50	52,04
06.05.2015	53,42	54,11	55,14	53,37
05.05.2015	53,99	52,65	54,59	52,43
04.05.2015	52,89	53,04	53,57	52,44
01.05.2015	52,97	53,33	53,46	52,10
30.04.2015	53,18	52,22	53,31	52,12
29.04.2015	52,60	51,20	53,34	50,86
28.04.2015	51,94	51,24	52,67	51,15
27.04.2015	52,20	52,42	53,17	51,95
24.04.2015	52,60	52,82	53,27	51,96
23.04.2015	53,14	51,99	53,95	51,54
22.04.2015	52,51	52,01	53,30	52,00
21.04.2015	52,71	53,68	54,02	52,27
20.04.2015	53,80	54,05	54,56	52,55
17.04.2015	53,37	53,33	53,99	52,64
16.04.2015	53,87	53,52	54,60	52,56
15.04.2015	53,63	51,71	54,21	51,56
14.04.2015	51,37	50,84	51,92	50,52
13.04.2015	50,93	50,65	51,85	50,45
10.04.2015	50,60	49,52	50,70	48,91
09.04.2015	47,53	47,80	48,80	47,47
08.04.2015	47,23	49,08	49,23	46,74
07.04.2015	49,74	47,96	50,06	47,35
03.04.2015	45,45	45,45	45,45	45,45
02.04.2015	45,51	45,64	46,20	44,26
01.04.2015	46,05	43,95	46,83	43,70
31.03.2015	44,21	44,63	45,28	44,06
30.03.2015	44,86	44,48	45,39	44,00
27.03.2015	44,54	46,51	46,90	44,28
26.03.2015	47,10	46,96	48,24	45,82
25.03.2015	44,69	43,07	45,09	42,88
24.03.2015	43,65	42,89	44,50	42,78
23.03.2015	43,21	41,83	43,43	41,37
20.03.2015	42,94	41,96	43,76	41,44
19.03.2015	42,74	42,92	43,19	41,99
18.03.2015	43,17	41,08	43,83	40,66
17.03.2015	42,52	43,54	43,56	42,37
16.03.2015	43,62	44,14	44,61	42,72
13.03.2015	45,01	47,02	47,12	44,77
12.03.2015	46,21	47,36	47,72	46,03
11.03.2015	47,70	48,07	48,09	46,67
10.03.2015	45,56	46,84	46,84	45,14
09.03.2015	46,17	45,68	46,79	45,41
06.03.2015	45,79	46,94	47,23	45,40
05.03.2015	46,13	46,97	47,47	45,90
04.03.2015	46,71	45,58	46,90	44,79
03.03.2015	45,01	44,66	45,40	44,25
02.03.2015	44,55	44,16	45,62	43,56
27.02.2015	44,01	43,77	44,55	43,31
26.02.2015	43,78	45,42	45,49	42,73
25.02.2015	44,68	43,36	44,95	42,94
24.02.2015	43,26	43,24	44,32	42,98
23.02.2015	43,42	44,67	44,81	42,95
20.02.2015	44,59	45,88	46,07	44,54
19.02.2015	45,70	45,13	46,35	43,86
18.02.2015	45,94	47,37	47,51	45,75
17.02.2015	47,22	47,36	48,06	45,28
16.02.2015	47,16	47,25	47,67	46,67
13.02.2015	46,86	46,51	47,68	46,18
12.02.2015	45,74	44,41	46,07	44,37
11.02.2015	44,41	45,19	45,51	43,26
10.02.2015	45,47	46,80	47,14	44,88
09.02.2015	46,68	45,97	47,62	45,63
06.02.2015	46,00	45,82	46,96	45,06
05.02.2015	44,34	41,61	45,38	41,55
04.02.2015	43,12	46,23	46,26	42,34
03.02.2015	45,75	43,58	47,24	43,50
02.02.2015	43,90	41,52	44,06	41,34
30.01.2015	42,26	39,44	42,79	39,28
29.01.2015	39,35	39,25	39,68	38,49
28.01.2015	39,26	40,42	40,56	39,13
27.01.2015	40,48	39,57	40,92	39,41
26.01.2015	40,12	39,94	41,24	39,80
23.01.2015	40,56	42,02	42,27	40,47
22.01.2015	40,96	41,84	43,19	40,39
21.01.2015	40,90	40,27	41,47	40,08
20.01.2015	40,40	41,36	41,74	40,16
16.01.2015	42,37	40,68	42,63	40,58
15.01.2015	40,12	41,63	44,21	40,07
14.01.2015	41,42	38,84	41,87	38,72
13.01.2015	39,94	38,69	40,23	38,04
12.01.2015	39,32	40,61	40,77	39,31
09.01.2015	41,28	41,85	41,95	40,30
08.01.2015	41,98	41,86	42,12	40,91
07.01.2015	41,03	39,90	41,64	39,58
06.01.2015	40,20	42,01	42,01	40,07
05.01.2015	41,66	43,22	43,67	41,66
02.01.2015	43,82	44,84	44,85	43,38
